4.741920      125.576299
4.742420      125.049109
4.742920      124.523001
4.743420      123.997994
4.743920      123.474104
4.744420      122.951349
4.744920      122.429746
4.745420      121.909310
4.745920      121.390059
4.746420      120.872007
4.746920      120.355172
4.747420      119.839567
4.747920      119.325208
4.748420      118.812110
4.748920      118.300288
4.749420      117.789754
4.749920      117.280524
4.750420      116.772611
4.750920      116.266029
4.751420      115.760789
4.751920      115.256906
4.752420      114.754391
4.752920      114.253257
4.753420      113.753516
4.753920      113.255180
4.754420      112.758260
4.754920      112.262766
4.755420      111.768711
4.755920      111.276104
4.756420      110.784957
4.756920      110.295278
4.757420      109.807079
4.757920      109.320369
4.758420      108.835156
4.758920      108.351450
4.759420      107.869261
