4.637420      202.808481
4.637920      202.718666
4.638420      202.626696
4.638920      202.532541
4.639420      202.436174
4.639920      202.337565
4.640420      202.236686
4.640920      202.133509
4.641420      202.028005
4.641920      201.920147
4.642420      201.809908
4.642920      201.697260
4.643420      201.582176
4.643920      201.464629
4.644420      201.344593
4.644920      201.222041
4.645420      201.096949
4.645920      200.969290
4.646420      200.839038
4.646920      200.706169
4.647420      200.570658
4.647920      200.432481
4.648420      200.291613
4.648920      200.148031
4.649420      200.001711
4.649920      199.852631
4.650420      199.700767
4.650920      199.546097
4.651420      199.388599
4.651920      199.228251
4.652420      199.065033
4.652920      198.898922
4.653420      198.729900
4.653920      198.557945
4.654420      198.383037
4.654920      198.205158
4.655420      198.024289
4.655920      197.840411
4.656420      197.653506
4.656920      197.463556
4.657420      197.270544
4.657920      197.074454
4.658420      196.875269
4.658920      196.672974
4.659420      196.467552
4.659920      196.258989
4.660420      196.047271
4.660920      195.832384
4.661420      195.614314
4.661920      195.393048
4.662420      195.168574
4.662920      194.940880
4.663420      194.709955
4.663920      194.475787
4.664420      194.238366
4.664920      193.997682
4.665420      193.753726
4.665920      193.506489
4.666420      193.255963
4.666920      193.002140
4.667420      192.745013
4.667920      192.484575
4.668420      192.220820
4.668920      191.953743
4.669420      191.683338
4.669920      191.409602
4.670420      191.132531
4.670920      190.852120
4.671420      190.568368
4.671920      190.281273
4.672420      189.990833
4.672920      189.697047
4.673420      189.399914
4.673920      189.099436
4.674420      188.795613
4.674920      188.488447
4.675420      188.177939
4.675920      187.864092
4.676420      187.546909
4.676920      187.226395
4.677420      186.902554
4.677920      186.575391
4.678420      186.244911
4.678920      185.911121
4.679420      185.574028
4.679920      185.233639
4.680420      184.889962
4.680920      184.543006
4.681420      184.192781
4.681920      183.839295
4.682420      183.482560
4.682920      183.122587
4.683420      182.759387
4.683920      182.392973
4.684420      182.023357
4.684920      181.650554
4.685420      181.274576
4.685920      180.895439
4.686420      180.513157
4.686920      180.127748
4.687420      179.739226
4.687920      179.347608
4.688420      178.952914
4.688920      178.555159
4.689420      178.154363
4.689920      177.750546
4.690420      177.343726
4.690920      176.933924
4.691420      176.521161
4.691920      176.105458
4.692420      175.686837
4.692920      175.265320
4.693420      174.840930
4.693920      174.413691
4.694420      173.983626
4.694920      173.550759
4.695420      173.115117
4.695920      172.676723
4.696420      172.235604
4.696920      171.791786
4.697420      171.345295
4.697920      170.896160
4.698420      170.444407
4.698920      169.990065
4.699420      169.533161
4.699920      169.073726
4.700420      168.611788
4.700920      168.147377
4.701420      167.680524
4.701920      167.211258
4.702420      166.739610
4.702920      166.265613
4.703420      165.789296
4.703920      165.310694
4.704420      164.829836
4.704920      164.346757
4.705420      163.861490
4.705920      163.374067
4.706420      162.884521
4.706920      162.392888
4.707420      161.899201
4.707920      161.403494
4.708420      160.905802
4.708920      160.406160
4.709420      159.904603
4.709920      159.401167
4.710420      158.895886
4.710920      158.388798
4.711420      157.879938
4.711920      157.369341
4.712420      156.857046
4.712920      156.343087
4.713420      155.827502
4.713920      155.310328
4.714420      154.791601
4.714920      154.271359
4.715420      153.749639
4.715920      153.226479
4.716420      152.701915
4.716920      152.175986
4.717420      151.648728
4.717920      151.120180
4.718420      150.590380
4.718920      150.059365
4.719420      149.527173
4.719920      148.993841
4.720420      148.459409
4.720920      147.923913
4.721420      147.387391
4.721920      146.849882
4.722420      146.311423
4.722920      145.772052
4.723420      145.231807
4.723920      144.690725
4.724420      144.148845
4.724920      143.606203
4.725420      143.062838
4.725920      142.518786
4.726420      141.974085
4.726920      141.428773
4.727420      140.882886
4.727920      140.336462
4.728420      139.789537
4.728920      139.242148
4.729420      138.694332
4.729920      138.146125
4.730420      137.597564
4.730920      137.048684
4.731420      136.499522
4.731920      135.950113
4.732420      135.400493
4.732920      134.850697
4.733420      134.300761
4.733920      133.750719
4.734420      133.200607
4.734920      132.650459
4.735420      132.100308
4.735920      131.550190
4.736420      131.000138
4.736920      130.450185
4.737420      129.900366
4.737920      129.350712
4.738420      128.801258
4.738920      128.252035
4.739420      127.703075
4.739920      127.154412
4.740420      126.606076
4.740920      126.058099
4.741420      125.510512
4.741920      124.963345
4.742420      124.416631
4.742920      123.870398
4.743420      123.324677
4.743920      122.779497
4.744420      122.234887
4.744920      121.690878
4.745420      121.147496
4.745920      120.604772
4.746420      120.062732
4.746920      119.521404
4.747420      118.980816
4.747920      118.440996
4.748420      117.901968
4.748920      117.363761
4.749420      116.826399
4.749920      116.289909
4.750420      115.754316
4.750920      115.219644
4.751420      114.685920
4.751920      114.153166
4.752420      113.621407
4.752920      113.090667
4.753420      112.560968
4.753920      112.032333
4.754420      111.504786
4.754920      110.978348
4.755420      110.453042
4.755920      109.928887
4.756420      109.405907
4.756920      108.884121
4.757420      108.363550
4.757920      107.844215
4.758420      107.326134
4.758920      106.809327
4.759420      106.293813
4.759920      105.779611
4.760420      105.266740
4.760920      104.755216
4.761420      104.245058
4.761920      103.736283
4.762420      103.228908
4.762920      102.722950
4.763420      102.218424
4.763920      101.715347
4.764420      101.213734
4.764920      100.713600
4.765420      100.214961
4.765920      99.717831
4.766420      99.222223
4.766920      98.728153
4.767420      98.235633
4.767920      97.744676
4.768420      97.255296
4.768920      96.767505
4.769420      96.281316
4.769920      95.796740
4.770420      95.313788
4.770920      94.832473
4.771420      94.352805
4.771920      93.874795
4.772420      93.398452
4.772920      92.923788
4.773420      92.450812
4.773920      91.979533
4.774420      91.509961
4.774920      91.042104
4.775420      90.575971
4.775920      90.111571
4.776420      89.648910
4.776920      89.187997
4.777420      88.728840
4.777920      88.271445
4.778420      87.815819
4.778920      87.361970
4.779420      86.909902
4.779920      86.459623
4.780420      86.011138
4.780920      85.564452
4.781420      85.119572
4.781920      84.676501
4.782420      84.235245
4.782920      83.795808
4.783420      83.358195
4.783920      82.922409
4.784420      82.488455
4.784920      82.056335
4.785420      81.626053
4.785920      81.197613
4.786420      80.771017
4.786920      80.346268
4.787420      79.923368
4.787920      79.502320
4.788420      79.083125
4.788920      78.665785
4.789420      78.250302
4.789920      77.836677
4.790420      77.424912
4.790920      77.015007
4.791420      76.606962
4.791920      76.200780
4.792420      75.796460
4.792920      75.394002
4.793420      74.993406
4.793920      74.594673
4.794420      74.197801
4.794920      73.802790
4.795420      73.409641
4.795920      73.018350
4.796420      72.628919
4.796920      72.241345
4.797420      71.855628
4.797920      71.471765
4.798420      71.089756
4.798920      70.709597
4.799420      70.331288
4.799920      69.954826
4.800420      69.580210
4.800920      69.207435
4.801420      68.836501
4.801920      68.467405
4.802420      68.100143
4.802920      67.734713
4.803420      67.371111
4.803920      67.009335
4.804420      66.649382
4.804920      66.291247
4.805420      65.934927
4.805920      65.580420
4.806420      65.227720
4.806920      64.876824
4.807420      64.527729
4.807920      64.180429
4.808420      63.834922
4.808920      63.491202
4.809420      63.149265
4.809920      62.809107
4.810420      62.470724
4.810920      62.134110
4.811420      61.799260
4.811920      61.466171
4.812420      61.134837
4.812920      60.805254
4.813420      60.477415
4.813920      60.151316
4.814420      59.826953
4.814920      59.504318
4.815420      59.183408
4.815920      58.864216
4.816420      58.546738
4.816920      58.230967
4.817420      57.916898
4.817920      57.604525
4.818420      57.293843
4.818920      56.984846
4.819420      56.677528
4.819920      56.371883
4.820420      56.067904
4.820920      55.765587
4.821420      55.464925
4.821920      55.165911
4.822420      54.868541
4.822920      54.572806
4.823420      54.278702
4.823920      53.986222
4.824420      53.695359
4.824920      53.406108
4.825420      53.118461
4.825920      52.832413
4.826420      52.547957
4.826920      52.265087
4.827420      51.983795
4.827920      51.704075
4.828420      51.425922
4.828920      51.149327
4.829420      50.874285
4.829920      50.600789
4.830420      50.328832
4.830920      50.058408
4.831420      49.789509
4.831920      49.522129
4.832420      49.256262
4.832920      48.991900
4.833420      48.729037
4.833920      48.467665
4.834420      48.207778
4.834920      47.949370
4.835420      47.692433
4.835920      47.436961
4.836420      47.182946
4.836920      46.930382
4.837420      46.679261
4.837920      46.429578
4.838420      46.181325
4.838920      45.934495
4.839420      45.689081
4.839920      45.445077
4.840420      45.202475
4.840920      44.961269
4.841420      44.721451
4.841920      44.483016
4.842420      44.245955
4.842920      44.010262
4.843420      43.775930
4.843920      43.542953
4.844420      43.311323
4.844920      43.081033
4.845420      42.852077
4.845920      42.624447
4.846420      42.398137
4.846920      42.173141
4.847420      41.949450
4.847920      41.727059
4.848420      41.505960
4.848920      41.286147
4.849420      41.067613
4.849920      40.850351
4.850420      40.634354
4.850920      40.419616
4.851420      40.206129
4.851920      39.993888
4.852420      39.782885
4.852920      39.573113
4.853420      39.364567
4.853920      39.157239
4.854420      38.951122
4.854920      38.746210
4.855420      38.542496
4.855920      38.339975
4.856420      38.138638
4.856920      37.938480
4.857420      37.739494
4.857920      37.541673
4.858420      37.345011
4.858920      37.149502
4.859420      36.955138
4.859920      36.761914
4.860420      36.569824
4.860920      36.378859
4.861420      36.189015
4.861920      36.000285
4.862420      35.812662
4.862920      35.626141
4.863420      35.440714
4.863920      35.256377
4.864420      35.073121
4.864920      34.890941
4.865420      34.709832
4.865920      34.529786
4.866420      34.350797
4.866920      34.172860
4.867420      33.995968
4.867920      33.820116
4.868420      33.645296
4.868920      33.471504
4.869420      33.298732
4.869920      33.126976
4.870420      32.956228
4.870920      32.786484
4.871420      32.617737
4.871920      32.449981
4.872420      32.283211
4.872920      32.117420
4.873420      31.952603
4.873920      31.788754
4.874420      31.625867
4.874920      31.463937
4.875420      31.302957
4.875920      31.142922
4.876420      30.983827
4.876920      30.825666
4.877420      30.668432
4.877920      30.512122
4.878420      30.356728
4.878920      30.202246
4.879420      30.048669
4.879920      29.895994
4.880420      29.744213
4.880920      29.593322
4.881420      29.443315
4.881920      29.294187
4.882420      29.145933
4.882920      28.998547
4.883420      28.852024
4.883920      28.706359
4.884420      28.561546
4.884920      28.417580
4.885420      28.274456
4.885920      28.132170
4.886420      27.990715
4.886920      27.850086
4.887420      27.710280
4.887920      27.571290
4.888420      27.433111
4.888920      27.295739
4.889420      27.159169
4.889920      27.023396
4.890420      26.888414
4.890920      26.754219
4.891420      26.620806
4.891920      26.488171
4.892420      26.356307
4.892920      26.225212
4.893420      26.094879
4.893920      25.965305
4.894420      25.836483
4.894920      25.708411
4.895420      25.581083
4.895920      25.454494
4.896420      25.328641
4.896920      25.203518
4.897420      25.079120
4.897920      24.955444
4.898420      24.832485
4.898920      24.710238
4.899420      24.588699
4.899920      24.467864
4.900420      24.347727
4.900920      24.228286
4.901420      24.109535
4.901920      23.991470
4.902420      23.874087
4.902920      23.757382
4.903420      23.641350
4.903920      23.525987
4.904420      23.411289
4.904920      23.297252
4.905420      23.183872
4.905920      23.071144
4.906420      22.959065
4.906920      22.847630
4.907420      22.736836
4.907920      22.626678
4.908420      22.517153
4.908920      22.408256
4.909420      22.299983
4.909920      22.192332
4.910420      22.085297
4.910920      21.978874
4.911420      21.873061
4.911920      21.767853
4.912420      21.663247
4.912920      21.559238
4.913420      21.455823
4.913920      21.352998
4.914420      21.250760
4.914920      21.149104
4.915420      21.048028
4.915920      20.947527
4.916420      20.847598
4.916920      20.748237
4.917420      20.649441
4.917920      20.551206
4.918420      20.453529
4.918920      20.356406
4.919420      20.259834
4.919920      20.163808
4.920420      20.068327
4.920920      19.973386
4.921420      19.878982
4.921920      19.785112
4.922420      19.691772
4.922920      19.598959
4.923420      19.506670
4.923920      19.414901
4.924420      19.323649
4.924920      19.232911
4.925420      19.142684
4.925920      19.052964
4.926420      18.963748
4.926920      18.875034
4.927420      18.786817
4.927920      18.699095
4.928420      18.611865
4.928920      18.525124
4.929420      18.438868
4.929920      18.353095
4.930420      18.267801
4.930920      18.182984
4.931420      18.098641
4.931920      18.014768
4.932420      17.931362
4.932920      17.848422
4.933420      17.765943
4.933920      17.683923
4.934420      17.602359
4.934920      17.521248
4.935420      17.440588
4.935920      17.360375
4.936420      17.280607
4.936920      17.201281
4.937420      17.122395
4.937920      17.043944
4.938420      16.965928
4.938920      16.888343
4.939420      16.811186
4.939920      16.734454
4.940420      16.658146
4.940920      16.582258
4.941420      16.506788
4.941920      16.431733
4.942420      16.357091
4.942920      16.282859
4.943420      16.209034
4.943920      16.135614
4.944420      16.062597
4.944920      15.989980
4.945420      15.917760
4.945920      15.845935
4.946420      15.774503
4.946920      15.703461
4.947420      15.632806
4.947920      15.562537
4.948420      15.492651
4.948920      15.423145
4.949420      15.354017
4.949920      15.285266
4.950420      15.216887
4.950920      15.148880
4.951420      15.081242
4.951920      15.013971
4.952420      14.947063
4.952920      14.880518
4.953420      14.814333
4.953920      14.748506
4.954420      14.683034
4.954920      14.617915
4.955420      14.553147
4.955920      14.488728
4.956420      14.424656
4.956920      14.360929
4.957420      14.297544
4.957920      14.234499
4.958420      14.171793
4.958920      14.109423
4.959420      14.047388
